tweet_text,tweet_lang,tweet_text_raw,clean_text,text_length,detected_lang,is_english,lang_match,tweet_createdAt,tweet_day,tweet_event_date,tweet_id,tweet_id_origin,bronze_completeness,bronze_text_length,tweet_snapshot_rank,gold_entity,gold_grain
"I really got served hottt! 

I kept my phone inside my bag, wanting to carry the bag inside so I could keep it at the front of the exam hall, but one of the invigilators stopped me and said I should keep it outside. 

I did few calculations in my head like ""before 1 hr I should be done now,"" so I went back outside and dropped my bag. My friend also kept her bag beside mine.

By the time we finished the exam and went to where we kept our bags to carry them, it was as if I was seeing double or I went blind for those seconds. Our bags had vanished into thin air. 

My friend's iPhone 14 was gone in the blink of an eye and my most prized Android phone., the one I dey guide with my life was also gone😭.

My friend almost went crazy, and I was being the bigger person until people started asking questions and I couldn’t help but cry while explaining.

It happened on the first day of my exams, so I had to move fast. Since I had also lost all my hard materials, I had to rely strictly on soft materials. 

I visited some friends for help; I got a friend to borrow me her laptop, logged into my WhatsApp, and asked my coursemates to send me our course materials so I could save them on the laptop. 

I later got another friend to borrow me his second phone just to stay connected. In conclusion, i survived 🥹",en,"I really got served hottt! 

I kept my phone inside my bag, wanting to carry the bag inside so I could keep it at the front of the exam hall, but one of the invigilators stopped me and said I should keep it outside. 

I did few calculations in my head like ""before 1 hr I should be done now,"" so I went back outside and dropped my bag. My friend also kept her bag beside mine.

By the time we finished the exam and went to where we kept our bags to carry them, it was as if I was seeing double or I went blind for those seconds. Our bags had vanished into thin air. 

My friend's iPhone 14 was gone in the blink of an eye and my most prized Android phone., the one I dey guide with my life was also gone😭.

My friend almost went crazy, and I was being the bigger person until people started asking questions and I couldn’t help but cry while explaining.

It happened on the first day of my exams, so I had to move fast. Since I had also lost all my hard materials, I had to rely strictly on soft materials. 

I visited some friends for help; I got a friend to borrow me her laptop, logged into my WhatsApp, and asked my coursemates to send me our course materials so I could save them on the laptop. 

I later got another friend to borrow me his second phone just to stay connected. In conclusion, i survived 🥹","I really got served hottt! I kept my phone inside my bag, wanting to carry the bag inside so I could keep it at the front of the exam hall, but one of the invigilators stopped me and said I should keep it outside. I did few calculations in my head like ""before 1 hr I should be done now,"" so I went back outside and dropped my bag. My friend also kept her bag beside mine. By the time we finished the exam and went to where we kept our bags to carry them, it was as if I was seeing double or I went blind for those seconds. Our bags had vanished into thin air. My friend's iPhone 14 was gone in the blink of an eye and my most prized Android phone., the one I dey guide with my life was also gone😭. My friend almost went crazy, and I was being the bigger person until people started asking questions and I couldn’t help but cry while explaining. It happened on the first day of my exams, so I had to move fast. Since I had also lost all my hard materials, I had to rely strictly on soft materials. I visited some friends for help; I got a friend to borrow me her laptop, logged into my WhatsApp, and asked my coursemates to send me our course materials so I could save them on the laptop. I later got another friend to borrow me his second phone just to stay connected. In conclusion, i survived 🥹",1297,en,True,True,,,,surrogate_8376647680586572993,surrogate_hash,10,1297,6,tweet,snapshot_per_tweet
"@SamsungIndia @SamsungSupport
Very disappointed. I bought a Samsung Galaxy S23 Ultra for ₹1,05,000 and after the latest update, a green line appeared on the screen.

No physical damage. Requesting FREE screen replacement. Please resolve urgently.
#Samsung #GreenLineIssue https://t.co/2ld26j6u4b",en,"@SamsungIndia @SamsungSupport
Very disappointed. I bought a Samsung Galaxy S23 Ultra for ₹1,05,000 and after the latest update, a green line appeared on the screen.

No physical damage. Requesting FREE screen replacement. Please resolve urgently.
#Samsung #GreenLineIssue https://t.co/2ld26j6u4b","Very disappointed. I bought a Samsung Galaxy S23 Ultra for ₹1,05,000 and after the latest update, a green line appeared on the screen. No physical damage. Requesting FREE screen replacement. Please resolve urgently. Samsung GreenLineIssue",238,en,True,True,,,,surrogate_8421075974879226110,surrogate_hash,10,238,1,tweet,snapshot_per_tweet
"@SamsungIndia @SamsungSupport
Very disappointed. I bought a Samsung Galaxy S23 Ultra for ₹1,05,000 and after the latest update, a green line appeared on the screen.

No physical damage. Requesting FREE screen replacement. Please resolve urgently.
#Samsung #GreenLineIssue https://t.co/2ld26j6u4b",en,"@SamsungIndia @SamsungSupport
Very disappointed. I bought a Samsung Galaxy S23 Ultra for ₹1,05,000 and after the latest update, a green line appeared on the screen.

No physical damage. Requesting FREE screen replacement. Please resolve urgently.
#Samsung #GreenLineIssue https://t.co/2ld26j6u4b","Very disappointed. I bought a Samsung Galaxy S23 Ultra for ₹1,05,000 and after the latest update, a green line appeared on the screen. No physical damage. Requesting FREE screen replacement. Please resolve urgently. Samsung GreenLineIssue",238,en,True,True,,,,surrogate_8421075974879226110,surrogate_hash,10,238,2,tweet,snapshot_per_tweet
"@SamsungIndia @SamsungSupport
Very disappointed. I bought a Samsung Galaxy S23 Ultra for ₹1,05,000 and after the latest update, a green line appeared on the screen.

No physical damage. Requesting FREE screen replacement. Please resolve urgently.
#Samsung #GreenLineIssue https://t.co/2ld26j6u4b",en,"@SamsungIndia @SamsungSupport
Very disappointed. I bought a Samsung Galaxy S23 Ultra for ₹1,05,000 and after the latest update, a green line appeared on the screen.

No physical damage. Requesting FREE screen replacement. Please resolve urgently.
#Samsung #GreenLineIssue https://t.co/2ld26j6u4b","Very disappointed. I bought a Samsung Galaxy S23 Ultra for ₹1,05,000 and after the latest update, a green line appeared on the screen. No physical damage. Requesting FREE screen replacement. Please resolve urgently. Samsung GreenLineIssue",238,en,True,True,,,,surrogate_8421075974879226110,surrogate_hash,10,238,3,tweet,snapshot_per_tweet
"@SamsungIndia @SamsungSupport
Very disappointed. I bought a Samsung Galaxy S23 Ultra for ₹1,05,000 and after the latest update, a green line appeared on the screen.

No physical damage. Requesting FREE screen replacement. Please resolve urgently.
#Samsung #GreenLineIssue https://t.co/2ld26j6u4b",en,"@SamsungIndia @SamsungSupport
Very disappointed. I bought a Samsung Galaxy S23 Ultra for ₹1,05,000 and after the latest update, a green line appeared on the screen.

No physical damage. Requesting FREE screen replacement. Please resolve urgently.
#Samsung #GreenLineIssue https://t.co/2ld26j6u4b","Very disappointed. I bought a Samsung Galaxy S23 Ultra for ₹1,05,000 and after the latest update, a green line appeared on the screen. No physical damage. Requesting FREE screen replacement. Please resolve urgently. Samsung GreenLineIssue",238,en,True,True,,,,surrogate_8421075974879226110,surrogate_hash,10,238,4,tweet,snapshot_per_tweet
"@SamsungIndia @SamsungSupport
Very disappointed. I bought a Samsung Galaxy S23 Ultra for ₹1,05,000 and after the latest update, a green line appeared on the screen.

No physical damage. Requesting FREE screen replacement. Please resolve urgently.
#Samsung #GreenLineIssue https://t.co/2ld26j6u4b",en,"@SamsungIndia @SamsungSupport
Very disappointed. I bought a Samsung Galaxy S23 Ultra for ₹1,05,000 and after the latest update, a green line appeared on the screen.

No physical damage. Requesting FREE screen replacement. Please resolve urgently.
#Samsung #GreenLineIssue https://t.co/2ld26j6u4b","Very disappointed. I bought a Samsung Galaxy S23 Ultra for ₹1,05,000 and after the latest update, a green line appeared on the screen. No physical damage. Requesting FREE screen replacement. Please resolve urgently. Samsung GreenLineIssue",238,en,True,True,,,,surrogate_8421075974879226110,surrogate_hash,10,238,5,tweet,snapshot_per_tweet
"@SamsungIndia @SamsungSupport
Very disappointed. I bought a Samsung Galaxy S23 Ultra for ₹1,05,000 and after the latest update, a green line appeared on the screen.

No physical damage. Requesting FREE screen replacement. Please resolve urgently.
#Samsung #GreenLineIssue https://t.co/2ld26j6u4b",en,"@SamsungIndia @SamsungSupport
Very disappointed. I bought a Samsung Galaxy S23 Ultra for ₹1,05,000 and after the latest update, a green line appeared on the screen.

No physical damage. Requesting FREE screen replacement. Please resolve urgently.
#Samsung #GreenLineIssue https://t.co/2ld26j6u4b","Very disappointed. I bought a Samsung Galaxy S23 Ultra for ₹1,05,000 and after the latest update, a green line appeared on the screen. No physical damage. Requesting FREE screen replacement. Please resolve urgently. Samsung GreenLineIssue",238,en,True,True,,,,surrogate_8421075974879226110,surrogate_hash,10,238,6,tweet,snapshot_per_tweet
"@SamsungIndia @SamsungSupport
Very disappointed. I bought a Samsung Galaxy S23 Ultra for ₹1,05,000 and after the latest update, a green line appeared on the screen.

No physical damage. Requesting FREE screen replacement. Please resolve urgently.
#Samsung #GreenLineIssue https://t.co/2ld26j6u4b",en,"@SamsungIndia @SamsungSupport
Very disappointed. I bought a Samsung Galaxy S23 Ultra for ₹1,05,000 and after the latest update, a green line appeared on the screen.

No physical damage. Requesting FREE screen replacement. Please resolve urgently.
#Samsung #GreenLineIssue https://t.co/2ld26j6u4b","Very disappointed. I bought a Samsung Galaxy S23 Ultra for ₹1,05,000 and after the latest update, a green line appeared on the screen. No physical damage. Requesting FREE screen replacement. Please resolve urgently. Samsung GreenLineIssue",238,en,True,True,,,,surrogate_8421075974879226110,surrogate_hash,10,238,7,tweet,snapshot_per_tweet
"@SamsungIndia @SamsungSupport
Very disappointed. I bought a Samsung Galaxy S23 Ultra for ₹1,05,000 and after the latest update, a green line appeared on the screen.

No physical damage. Requesting FREE screen replacement. Please resolve urgently.
#Samsung #GreenLineIssue https://t.co/2ld26j6u4b",en,"@SamsungIndia @SamsungSupport
Very disappointed. I bought a Samsung Galaxy S23 Ultra for ₹1,05,000 and after the latest update, a green line appeared on the screen.

No physical damage. Requesting FREE screen replacement. Please resolve urgently.
#Samsung #GreenLineIssue https://t.co/2ld26j6u4b","Very disappointed. I bought a Samsung Galaxy S23 Ultra for ₹1,05,000 and after the latest update, a green line appeared on the screen. No physical damage. Requesting FREE screen replacement. Please resolve urgently. Samsung GreenLineIssue",238,en,True,True,,,,surrogate_8421075974879226110,surrogate_hash,10,238,8,tweet,snapshot_per_tweet
"@SamsungIndia @SamsungSupport
Very disappointed. I bought a Samsung Galaxy S23 Ultra for ₹1,05,000 and after the latest update, a green line appeared on the screen.

No physical damage. Requesting FREE screen replacement. Please resolve urgently.
#Samsung #GreenLineIssue https://t.co/2ld26j6u4b",en,"@SamsungIndia @SamsungSupport
Very disappointed. I bought a Samsung Galaxy S23 Ultra for ₹1,05,000 and after the latest update, a green line appeared on the screen.

No physical damage. Requesting FREE screen replacement. Please resolve urgently.
#Samsung #GreenLineIssue https://t.co/2ld26j6u4b","Very disappointed. I bought a Samsung Galaxy S23 Ultra for ₹1,05,000 and after the latest update, a green line appeared on the screen. No physical damage. Requesting FREE screen replacement. Please resolve urgently. Samsung GreenLineIssue",238,en,True,True,,,,surrogate_8421075974879226110,surrogate_hash,10,238,9,tweet,snapshot_per_tweet
"@SamsungIndia @SamsungSupport
Very disappointed. I bought a Samsung Galaxy S23 Ultra for ₹1,05,000 and after the latest update, a green line appeared on the screen.

No physical damage. Requesting FREE screen replacement. Please resolve urgently.
#Samsung #GreenLineIssue https://t.co/2ld26j6u4b",en,"@SamsungIndia @SamsungSupport
Very disappointed. I bought a Samsung Galaxy S23 Ultra for ₹1,05,000 and after the latest update, a green line appeared on the screen.

No physical damage. Requesting FREE screen replacement. Please resolve urgently.
#Samsung #GreenLineIssue https://t.co/2ld26j6u4b","Very disappointed. I bought a Samsung Galaxy S23 Ultra for ₹1,05,000 and after the latest update, a green line appeared on the screen. No physical damage. Requesting FREE screen replacement. Please resolve urgently. Samsung GreenLineIssue",238,en,True,True,,,,surrogate_8421075974879226110,surrogate_hash,10,238,10,tweet,snapshot_per_tweet
"@SamsungIndia @SamsungSupport
Very disappointed. I bought a Samsung Galaxy S23 Ultra for ₹1,05,000 and after the latest update, a green line appeared on the screen.

No physical damage. Requesting FREE screen replacement. Please resolve urgently.
#Samsung #GreenLineIssue https://t.co/2ld26j6u4b",en,"@SamsungIndia @SamsungSupport
Very disappointed. I bought a Samsung Galaxy S23 Ultra for ₹1,05,000 and after the latest update, a green line appeared on the screen.

No physical damage. Requesting FREE screen replacement. Please resolve urgently.
#Samsung #GreenLineIssue https://t.co/2ld26j6u4b","Very disappointed. I bought a Samsung Galaxy S23 Ultra for ₹1,05,000 and after the latest update, a green line appeared on the screen. No physical damage. Requesting FREE screen replacement. Please resolve urgently. Samsung GreenLineIssue",238,en,True,True,,,,surrogate_8421075974879226110,surrogate_hash,10,238,11,tweet,snapshot_per_tweet
"@SamsungIndia @SamsungSupport
Very disappointed. I bought a Samsung Galaxy S23 Ultra for ₹1,05,000 and after the latest update, a green line appeared on the screen.

No physical damage. Requesting FREE screen replacement. Please resolve urgently.
#Samsung #GreenLineIssue https://t.co/2ld26j6u4b",en,"@SamsungIndia @SamsungSupport
Very disappointed. I bought a Samsung Galaxy S23 Ultra for ₹1,05,000 and after the latest update, a green line appeared on the screen.

No physical damage. Requesting FREE screen replacement. Please resolve urgently.
#Samsung #GreenLineIssue https://t.co/2ld26j6u4b","Very disappointed. I bought a Samsung Galaxy S23 Ultra for ₹1,05,000 and after the latest update, a green line appeared on the screen. No physical damage. Requesting FREE screen replacement. Please resolve urgently. Samsung GreenLineIssue",238,en,True,True,,,,surrogate_8421075974879226110,surrogate_hash,10,238,12,tweet,snapshot_per_tweet
"@SamsungIndia @SamsungSupport
Very disappointed. I bought a Samsung Galaxy S23 Ultra for ₹1,05,000 and after the latest update, a green line appeared on the screen.

No physical damage. Requesting FREE screen replacement. Please resolve urgently.
#Samsung #GreenLineIssue https://t.co/2ld26j6u4b",en,"@SamsungIndia @SamsungSupport
Very disappointed. I bought a Samsung Galaxy S23 Ultra for ₹1,05,000 and after the latest update, a green line appeared on the screen.

No physical damage. Requesting FREE screen replacement. Please resolve urgently.
#Samsung #GreenLineIssue https://t.co/2ld26j6u4b","Very disappointed. I bought a Samsung Galaxy S23 Ultra for ₹1,05,000 and after the latest update, a green line appeared on the screen. No physical damage. Requesting FREE screen replacement. Please resolve urgently. Samsung GreenLineIssue",238,en,True,True,,,,surrogate_8421075974879226110,surrogate_hash,10,238,13,tweet,snapshot_per_tweet
"@SamsungIndia @SamsungSupport
Very disappointed. I bought a Samsung Galaxy S23 Ultra for ₹1,05,000 and after the latest update, a green line appeared on the screen.

No physical damage. Requesting FREE screen replacement. Please resolve urgently.
#Samsung #GreenLineIssue https://t.co/2ld26j6u4b",en,"@SamsungIndia @SamsungSupport
Very disappointed. I bought a Samsung Galaxy S23 Ultra for ₹1,05,000 and after the latest update, a green line appeared on the screen.

No physical damage. Requesting FREE screen replacement. Please resolve urgently.
#Samsung #GreenLineIssue https://t.co/2ld26j6u4b","Very disappointed. I bought a Samsung Galaxy S23 Ultra for ₹1,05,000 and after the latest update, a green line appeared on the screen. No physical damage. Requesting FREE screen replacement. Please resolve urgently. Samsung GreenLineIssue",238,en,True,True,,,,surrogate_8421075974879226110,surrogate_hash,10,238,14,tweet,snapshot_per_tweet
"@SamsungIndia @SamsungSupport
Very disappointed. I bought a Samsung Galaxy S23 Ultra for ₹1,05,000 and after the latest update, a green line appeared on the screen.

No physical damage. Requesting FREE screen replacement. Please resolve urgently.
#Samsung #GreenLineIssue https://t.co/2ld26j6u4b",en,"@SamsungIndia @SamsungSupport
Very disappointed. I bought a Samsung Galaxy S23 Ultra for ₹1,05,000 and after the latest update, a green line appeared on the screen.

No physical damage. Requesting FREE screen replacement. Please resolve urgently.
#Samsung #GreenLineIssue https://t.co/2ld26j6u4b","Very disappointed. I bought a Samsung Galaxy S23 Ultra for ₹1,05,000 and after the latest update, a green line appeared on the screen. No physical damage. Requesting FREE screen replacement. Please resolve urgently. Samsung GreenLineIssue",238,en,True,True,,,,surrogate_8421075974879226110,surrogate_hash,10,238,15,tweet,snapshot_per_tweet
"@SamsungIndia @SamsungSupport
Very disappointed. I bought a Samsung Galaxy S23 Ultra for ₹1,05,000 and after the latest update, a green line appeared on the screen.

No physical damage. Requesting FREE screen replacement. Please resolve urgently.
#Samsung #GreenLineIssue https://t.co/2ld26j6u4b",en,"@SamsungIndia @SamsungSupport
Very disappointed. I bought a Samsung Galaxy S23 Ultra for ₹1,05,000 and after the latest update, a green line appeared on the screen.

No physical damage. Requesting FREE screen replacement. Please resolve urgently.
#Samsung #GreenLineIssue https://t.co/2ld26j6u4b","Very disappointed. I bought a Samsung Galaxy S23 Ultra for ₹1,05,000 and after the latest update, a green line appeared on the screen. No physical damage. Requesting FREE screen replacement. Please resolve urgently. Samsung GreenLineIssue",238,en,True,True,,,,surrogate_8421075974879226110,surrogate_hash,10,238,16,tweet,snapshot_per_tweet
"A couple years ago I got really high and watched a bunch of early 70s sci-fi and then topped it off woth the og trilogy and it majorly shifted how I viewed them 

This was back when I was still on the farm with a giant inflatable movie screen amd projector",en,"A couple years ago I got really high and watched a bunch of early 70s sci-fi and then topped it off woth the og trilogy and it majorly shifted how I viewed them 

This was back when I was still on the farm with a giant inflatable movie screen amd projector",A couple years ago I got really high and watched a bunch of early 70s sci-fi and then topped it off woth the og trilogy and it majorly shifted how I viewed them This was back when I was still on the farm with a giant inflatable movie screen amd projector,254,en,True,True,,,,surrogate_8653487570957147101,surrogate_hash,10,254,1,tweet,snapshot_per_tweet
"A couple years ago I got really high and watched a bunch of early 70s sci-fi and then topped it off woth the og trilogy and it majorly shifted how I viewed them 

This was back when I was still on the farm with a giant inflatable movie screen amd projector",en,"A couple years ago I got really high and watched a bunch of early 70s sci-fi and then topped it off woth the og trilogy and it majorly shifted how I viewed them 

This was back when I was still on the farm with a giant inflatable movie screen amd projector",A couple years ago I got really high and watched a bunch of early 70s sci-fi and then topped it off woth the og trilogy and it majorly shifted how I viewed them This was back when I was still on the farm with a giant inflatable movie screen amd projector,254,en,True,True,,,,surrogate_8653487570957147101,surrogate_hash,10,254,2,tweet,snapshot_per_tweet
"A couple years ago I got really high and watched a bunch of early 70s sci-fi and then topped it off woth the og trilogy and it majorly shifted how I viewed them 

This was back when I was still on the farm with a giant inflatable movie screen amd projector",en,"A couple years ago I got really high and watched a bunch of early 70s sci-fi and then topped it off woth the og trilogy and it majorly shifted how I viewed them 

This was back when I was still on the farm with a giant inflatable movie screen amd projector",A couple years ago I got really high and watched a bunch of early 70s sci-fi and then topped it off woth the og trilogy and it majorly shifted how I viewed them This was back when I was still on the farm with a giant inflatable movie screen amd projector,254,en,True,True,,,,surrogate_8653487570957147101,surrogate_hash,10,254,3,tweet,snapshot_per_tweet
"@MazeLove14 I got these headphones and since I'm not familiar with these things, is it normal, that even when the sound is off, you can hear your voice and PPL around you trough your hegseth🎧.Maybe I pressed yes on a button if they could record my audio. I should be more careful https://t.co/N5a9W3d13w",en,"@MazeLove14 I got these headphones and since I'm not familiar with these things, is it normal, that even when the sound is off, you can hear your voice and PPL around you trough your hegseth🎧.Maybe I pressed yes on a button if they could record my audio. I should be more careful https://t.co/N5a9W3d13w","I got these headphones and since I'm not familiar with these things, is it normal, that even when the sound is off, you can hear your voice and PPL around you trough your hegseth🎧.Maybe I pressed yes on a button if they could record my audio. I should be more careful",267,en,True,True,,,,surrogate_909954305655466650,surrogate_hash,10,267,1,tweet,snapshot_per_tweet
"@MazeLove14 I got these headphones and since I'm not familiar with these things, is it normal, that even when the sound is off, you can hear your voice and PPL around you trough your hegseth🎧.Maybe I pressed yes on a button if they could record my audio. I should be more careful https://t.co/N5a9W3d13w",en,"@MazeLove14 I got these headphones and since I'm not familiar with these things, is it normal, that even when the sound is off, you can hear your voice and PPL around you trough your hegseth🎧.Maybe I pressed yes on a button if they could record my audio. I should be more careful https://t.co/N5a9W3d13w","I got these headphones and since I'm not familiar with these things, is it normal, that even when the sound is off, you can hear your voice and PPL around you trough your hegseth🎧.Maybe I pressed yes on a button if they could record my audio. I should be more careful",267,en,True,True,,,,surrogate_909954305655466650,surrogate_hash,10,267,2,tweet,snapshot_per_tweet
"@MazeLove14 I got these headphones and since I'm not familiar with these things, is it normal, that even when the sound is off, you can hear your voice and PPL around you trough your hegseth🎧.Maybe I pressed yes on a button if they could record my audio. I should be more careful https://t.co/N5a9W3d13w",en,"@MazeLove14 I got these headphones and since I'm not familiar with these things, is it normal, that even when the sound is off, you can hear your voice and PPL around you trough your hegseth🎧.Maybe I pressed yes on a button if they could record my audio. I should be more careful https://t.co/N5a9W3d13w","I got these headphones and since I'm not familiar with these things, is it normal, that even when the sound is off, you can hear your voice and PPL around you trough your hegseth🎧.Maybe I pressed yes on a button if they could record my audio. I should be more careful",267,en,True,True,,,,surrogate_909954305655466650,surrogate_hash,10,267,3,tweet,snapshot_per_tweet
"i actually wished i had written it with stronger emotions, but i got too sad on my little keyboard and was like “Nope 🧍‍♀️ i cannot do this to my shaylas,” then i just ended up briefly grazing over the surface of things that i definitely could have expanded on",en,"i actually wished i had written it with stronger emotions, but i got too sad on my little keyboard and was like “Nope 🧍‍♀️ i cannot do this to my shaylas,” then i just ended up briefly grazing over the surface of things that i definitely could have expanded on","i actually wished i had written it with stronger emotions, but i got too sad on my little keyboard and was like “Nope 🧍‍♀️ i cannot do this to my shaylas,” then i just ended up briefly grazing over the surface of things that i definitely could have expanded on",260,en,True,True,,,,surrogate_9113597885457505208,surrogate_hash,10,260,1,tweet,snapshot_per_tweet
"i actually wished i had written it with stronger emotions, but i got too sad on my little keyboard and was like “Nope 🧍‍♀️ i cannot do this to my shaylas,” then i just ended up briefly grazing over the surface of things that i definitely could have expanded on",en,"i actually wished i had written it with stronger emotions, but i got too sad on my little keyboard and was like “Nope 🧍‍♀️ i cannot do this to my shaylas,” then i just ended up briefly grazing over the surface of things that i definitely could have expanded on","i actually wished i had written it with stronger emotions, but i got too sad on my little keyboard and was like “Nope 🧍‍♀️ i cannot do this to my shaylas,” then i just ended up briefly grazing over the surface of things that i definitely could have expanded on",260,en,True,True,,,,surrogate_9113597885457505208,surrogate_hash,10,260,2,tweet,snapshot_per_tweet
"i actually wished i had written it with stronger emotions, but i got too sad on my little keyboard and was like “Nope 🧍‍♀️ i cannot do this to my shaylas,” then i just ended up briefly grazing over the surface of things that i definitely could have expanded on",en,"i actually wished i had written it with stronger emotions, but i got too sad on my little keyboard and was like “Nope 🧍‍♀️ i cannot do this to my shaylas,” then i just ended up briefly grazing over the surface of things that i definitely could have expanded on","i actually wished i had written it with stronger emotions, but i got too sad on my little keyboard and was like “Nope 🧍‍♀️ i cannot do this to my shaylas,” then i just ended up briefly grazing over the surface of things that i definitely could have expanded on",260,en,True,True,,,,surrogate_9113597885457505208,surrogate_hash,10,260,3,tweet,snapshot_per_tweet
"@RelianceDigital @Lenovo_in 
I am extremely unhappy with the product and service of your company. I bought a laptop, Lenovo Flex 5i from your store 2 years back and since then it has been a struggle. The front camera always shows green screen, it's from day 1. Disappointed &amp; wary",en,"@RelianceDigital @Lenovo_in 
I am extremely unhappy with the product and service of your company. I bought a laptop, Lenovo Flex 5i from your store 2 years back and since then it has been a struggle. The front camera always shows green screen, it's from day 1. Disappointed &amp; wary","I am extremely unhappy with the product and service of your company. I bought a laptop, Lenovo Flex 5i from your store 2 years back and since then it has been a struggle. The front camera always shows green screen, it's from day 1. Disappointed &amp; wary",255,en,True,True,,,,surrogate_9118558689581709774,surrogate_hash,10,255,1,tweet,snapshot_per_tweet
"@RelianceDigital @Lenovo_in 
I am extremely unhappy with the product and service of your company. I bought a laptop, Lenovo Flex 5i from your store 2 years back and since then it has been a struggle. The front camera always shows green screen, it's from day 1. Disappointed &amp; wary",en,"@RelianceDigital @Lenovo_in 
I am extremely unhappy with the product and service of your company. I bought a laptop, Lenovo Flex 5i from your store 2 years back and since then it has been a struggle. The front camera always shows green screen, it's from day 1. Disappointed &amp; wary","I am extremely unhappy with the product and service of your company. I bought a laptop, Lenovo Flex 5i from your store 2 years back and since then it has been a struggle. The front camera always shows green screen, it's from day 1. Disappointed &amp; wary",255,en,True,True,,,,surrogate_9118558689581709774,surrogate_hash,10,255,2,tweet,snapshot_per_tweet
"@RelianceDigital @Lenovo_in 
I am extremely unhappy with the product and service of your company. I bought a laptop, Lenovo Flex 5i from your store 2 years back and since then it has been a struggle. The front camera always shows green screen, it's from day 1. Disappointed &amp; wary",en,"@RelianceDigital @Lenovo_in 
I am extremely unhappy with the product and service of your company. I bought a laptop, Lenovo Flex 5i from your store 2 years back and since then it has been a struggle. The front camera always shows green screen, it's from day 1. Disappointed &amp; wary","I am extremely unhappy with the product and service of your company. I bought a laptop, Lenovo Flex 5i from your store 2 years back and since then it has been a struggle. The front camera always shows green screen, it's from day 1. Disappointed &amp; wary",255,en,True,True,,,,surrogate_9118558689581709774,surrogate_hash,10,255,3,tweet,snapshot_per_tweet
"I've been using Android since forever and honestly it's better than ever outside of the general aesthetic downgrade and the side loading panic on the horizon

I'm sure iphone is cool but android works good enough. I don't see what iPhones offer that makes it worth switching",en,"I've been using Android since forever and honestly it's better than ever outside of the general aesthetic downgrade and the side loading panic on the horizon

I'm sure iphone is cool but android works good enough. I don't see what iPhones offer that makes it worth switching",I've been using Android since forever and honestly it's better than ever outside of the general aesthetic downgrade and the side loading panic on the horizon I'm sure iphone is cool but android works good enough. I don't see what iPhones offer that makes it worth switching,273,en,True,True,,,,surrogate_9154654187281447192,surrogate_hash,10,273,1,tweet,snapshot_per_tweet
"I've been using Android since forever and honestly it's better than ever outside of the general aesthetic downgrade and the side loading panic on the horizon

I'm sure iphone is cool but android works good enough. I don't see what iPhones offer that makes it worth switching",en,"I've been using Android since forever and honestly it's better than ever outside of the general aesthetic downgrade and the side loading panic on the horizon

I'm sure iphone is cool but android works good enough. I don't see what iPhones offer that makes it worth switching",I've been using Android since forever and honestly it's better than ever outside of the general aesthetic downgrade and the side loading panic on the horizon I'm sure iphone is cool but android works good enough. I don't see what iPhones offer that makes it worth switching,273,en,True,True,,,,surrogate_9154654187281447192,surrogate_hash,10,273,2,tweet,snapshot_per_tweet
"I have used an iphone 13 Pro Max for 4 years and it always looks fresh because of this simple thing

I bought it with hard earned cash to help with work so I invested in rugged case and effective screen protector. 

Work and my kids nti i didn’t want a crack and having to pay “sika puduooo” to repair or replace

And everytime i changed case it felt fresh and people thought i had got a new phone.

All i have been doing is change cases and screen protector",en,"I have used an iphone 13 Pro Max for 4 years and it always looks fresh because of this simple thing

I bought it with hard earned cash to help with work so I invested in rugged case and effective screen protector. 

Work and my kids nti i didn’t want a crack and having to pay “sika puduooo” to repair or replace

And everytime i changed case it felt fresh and people thought i had got a new phone.

All i have been doing is change cases and screen protector",I have used an iphone 13 Pro Max for 4 years and it always looks fresh because of this simple thing I bought it with hard earned cash to help with work so I invested in rugged case and effective screen protector. Work and my kids nti i didn’t want a crack and having to pay “sika puduooo” to repair or replace And everytime i changed case it felt fresh and people thought i had got a new phone. All i have been doing is change cases and screen protector,453,en,True,True,,,,surrogate_9305120692459398168,surrogate_hash,10,453,1,tweet,snapshot_per_tweet
"I have used an iphone 13 Pro Max for 4 years and it always looks fresh because of this simple thing

I bought it with hard earned cash to help with work so I invested in rugged case and effective screen protector. 

Work and my kids nti i didn’t want a crack and having to pay “sika puduooo” to repair or replace

And everytime i changed case it felt fresh and people thought i had got a new phone.

All i have been doing is change cases and screen protector",en,"I have used an iphone 13 Pro Max for 4 years and it always looks fresh because of this simple thing

I bought it with hard earned cash to help with work so I invested in rugged case and effective screen protector. 

Work and my kids nti i didn’t want a crack and having to pay “sika puduooo” to repair or replace

And everytime i changed case it felt fresh and people thought i had got a new phone.

All i have been doing is change cases and screen protector",I have used an iphone 13 Pro Max for 4 years and it always looks fresh because of this simple thing I bought it with hard earned cash to help with work so I invested in rugged case and effective screen protector. Work and my kids nti i didn’t want a crack and having to pay “sika puduooo” to repair or replace And everytime i changed case it felt fresh and people thought i had got a new phone. All i have been doing is change cases and screen protector,453,en,True,True,,,,surrogate_9305120692459398168,surrogate_hash,10,453,2,tweet,snapshot_per_tweet
